time_s,row,state
84.53,Flat,1
84.672,Flat,1
84.813,Flat,1
84.955,Flat,1
85.097,Flat,1
85.238,Flat,1
85.38,Flat,1
85.522,Flat,1
85.663,Flat,1
85.805,Flat,1
85.946,Flat,1
86.088,Flat,1
86.23,Flat,1
86.371,Flat,1
86.513,Flat,1
86.654,Flat,1
86.796,Flat,1
86.938,Flat,1
87.079,Flat,1
87.221,Flat,1
87.363,Flat,1
87.504,Flat,1
87.646,Flat,1
87.787,Flat,1
87.929,Flat,1
88.071,Flat,1
88.212,Flat,1
88.354,Flat,1
88.495,Flat,1
88.637,Flat,1
88.779,Flat,1
88.92,Flat,1
89.062,Flat,1
89.204,Flat,1
89.345,Flat,1
89.487,Flat,1
89.628,Flat,1
89.77,Flat,1
89.912,Flat,1
90.053,Flat,1
90.195,Flat,1
90.336,Flat,1
90.478,Flat,1
90.62,Flat,1
90.761,Flat,1
90.903,Flat,1
91.045,Flat,1
91.186,Flat,1
91.328,Flat,1
91.469,Flat,1
91.611,Flat,1
91.753,Flat,1
91.894,Flat,1
92.036,Flat,1
92.177,Flat,1
92.319,Flat,1
92.461,Flat,1
92.602,Flat,1
92.744,Flat,1
92.886,Flat,1
93.027,Flat,1
93.169,Flat,1
93.31,Flat,1
93.452,Flat,1
93.594,Flat,1
93.735,Flat,1
93.877,Flat,1
94.018,Flat,1
94.16,Flat,1
94.302,Flat,1
94.443,Flat,1
94.585,Flat,1
94.726,Flat,1
94.868,Flat,1
95.01,Flat,1
95.151,Flat,1
95.293,Flat,1
95.435,Flat,1
95.576,Flat,1
95.718,Flat,1
95.859,Flat,1
96.001,Flat,1
96.143,Flat,1
96.284,Flat,1
96.426,Flat,1
96.567,Flat,1
96.709,Flat,1
96.851,Flat,1
96.992,Flat,1
97.134,Flat,1
97.276,Flat,1
97.417,Flat,1
97.559,Flat,1
97.7,Flat,1
97.842,Flat,1
97.984,Flat,1
98.125,Flat,1
98.267,Flat,1
98.408,Flat,1
98.55,Flat,1
98.692,Flat,1
98.833,Flat,1
98.975,Flat,1
99.117,Flat,1
99.258,Flat,1
99.4,Flat,1
99.541,Flat,1
99.683,Flat,1
99.825,Flat,1
99.966,Flat,1
100.108,Flat,1
100.249,Flat,1
100.391,Flat,1
100.533,Flat,1
100.674,Flat,1
100.816,Flat,1
100.958,Flat,1
101.099,Flat,1
101.241,Flat,1
101.382,Flat,1
101.524,Flat,1
101.666,Flat,1
101.807,Flat,1
101.949,Flat,1
102.09,Flat,1
102.232,Flat,1
102.374,Flat,1
102.515,Flat,0
102.657,Flat,1
-0.013,Inclined,1
0.128,Inclined,0
0.27,Inclined,0
0.411,Inclined,0
0.553,Inclined,0
0.695,Inclined,0
0.836,Inclined,0
0.978,Inclined,0
1.119,Inclined,0
1.261,Inclined,0
1.403,Inclined,0
1.544,Inclined,0
1.686,Inclined,0
1.828,Inclined,0
1.969,Inclined,0
2.111,Inclined,0
2.252,Inclined,0
2.394,Inclined,0
2.536,Inclined,0
2.677,Inclined,0
2.819,Inclined,0
2.96,Inclined,0
3.102,Inclined,0
3.244,Inclined,0
3.385,Inclined,0
3.527,Inclined,0
3.669,Inclined,0
3.81,Inclined,0
3.952,Inclined,0
4.093,Inclined,0
4.235,Inclined,0
4.377,Inclined,0
4.518,Inclined,0
4.66,Inclined,0
4.801,Inclined,0
4.943,Inclined,0
5.085,Inclined,0
5.226,Inclined,0
5.368,Inclined,0
5.51,Inclined,0
5.651,Inclined,0
5.793,Inclined,0
5.934,Inclined,0
6.076,Inclined,0
6.218,Inclined,0
6.359,Inclined,0
6.501,Inclined,0
6.642,Inclined,0
6.784,Inclined,0
6.926,Inclined,0
7.067,Inclined,0
7.209,Inclined,0
7.351,Inclined,0
7.492,Inclined,0
7.634,Inclined,0
7.775,Inclined,0
7.917,Inclined,0
8.059,Inclined,0
8.2,Inclined,0
8.342,Inclined,0
8.483,Inclined,0
8.625,Inclined,0
8.767,Inclined,0
8.908,Inclined,0
9.05,Inclined,0
9.191,Inclined,0
9.333,Inclined,0
9.475,Inclined,0
9.616,Inclined,0
9.758,Inclined,0
9.9,Inclined,0
10.041,Inclined,0
10.183,Inclined,0
10.324,Inclined,0
10.466,Inclined,0
10.608,Inclined,0
10.749,Inclined,0
10.891,Inclined,0
11.032,Inclined,0
11.174,Inclined,0
11.316,Inclined,0
11.457,Inclined,0
11.599,Inclined,0
11.741,Inclined,0
11.882,Inclined,0
12.024,Inclined,0
12.165,Inclined,0
12.307,Inclined,0
12.449,Inclined,0
12.59,Inclined,0
12.732,Inclined,0
12.873,Inclined,0
13.015,Inclined,0
13.157,Inclined,0
13.298,Inclined,0
13.44,Inclined,0
13.582,Inclined,0
13.723,Inclined,0
13.865,Inclined,0
14.006,Inclined,0
14.148,Inclined,0
14.29,Inclined,0
14.431,Inclined,0
14.573,Inclined,0
14.714,Inclined,0
14.856,Inclined,0
14.998,Inclined,0
15.139,Inclined,0
15.281,Inclined,0
15.423,Inclined,0
15.564,Inclined,0
15.706,Inclined,0
15.847,Inclined,0
15.989,Inclined,0
16.131,Inclined,0
16.272,Inclined,0
16.414,Inclined,0
16.555,Inclined,0
16.697,Inclined,0
16.839,Inclined,0
16.98,Inclined,0
17.122,Inclined,0
17.264,Inclined,0
17.405,Inclined,0
17.547,Inclined,0
17.688,Inclined,0
17.83,Inclined,0
17.972,Inclined,0
18.113,Inclined,0
18.255,Inclined,0
18.396,Inclined,0
18.538,Inclined,0
18.68,Inclined,0
18.821,Inclined,0
18.963,Inclined,0
19.104,Inclined,0
19.246,Inclined,0
19.388,Inclined,0
19.529,Inclined,0
19.671,Inclined,0
19.813,Inclined,0
19.954,Inclined,0
20.096,Inclined,0
20.237,Inclined,0
20.379,Inclined,0
20.521,Inclined,0
20.662,Inclined,0
20.804,Inclined,0
20.945,Inclined,0
21.087,Inclined,0
21.229,Inclined,0
21.37,Inclined,0
21.512,Inclined,0
21.654,Inclined,0
21.795,Inclined,0
21.937,Inclined,0
22.078,Inclined,0
22.22,Inclined,0
22.362,Inclined,0
22.503,Inclined,0
22.645,Inclined,0
22.786,Inclined,0
22.928,Inclined,0
23.07,Inclined,0
23.211,Inclined,0
23.353,Inclined,0
23.495,Inclined,0
23.636,Inclined,0
23.778,Inclined,0
23.919,Inclined,0
24.061,Inclined,0
24.203,Inclined,0
24.344,Inclined,0
24.486,Inclined,0
24.627,Inclined,0
24.769,Inclined,0
24.911,Inclined,0
25.052,Inclined,0
25.194,Inclined,0
25.336,Inclined,0
25.477,Inclined,0
25.619,Inclined,0
25.76,Inclined,0
25.902,Inclined,0
26.044,Inclined,0
26.185,Inclined,0
26.327,Inclined,0
26.468,Inclined,0
26.61,Inclined,0
26.752,Inclined,0
26.893,Inclined,0
27.035,Inclined,0
27.177,Inclined,0
27.318,Inclined,0
27.46,Inclined,0
27.601,Inclined,0
27.743,Inclined,0
27.885,Inclined,0
28.026,Inclined,0
28.168,Inclined,0
28.309,Inclined,0
28.451,Inclined,0
28.593,Inclined,0
28.734,Inclined,0
28.876,Inclined,0
29.017,Inclined,0
29.159,Inclined,0
29.301,Inclined,0
29.442,Inclined,0
29.584,Inclined,0
29.726,Inclined,0
29.867,Inclined,0
30.009,Inclined,0
30.15,Inclined,0
30.292,Inclined,0
30.434,Inclined,0
30.575,Inclined,0
30.717,Inclined,0
30.858,Inclined,0
31.0,Inclined,0
31.142,Inclined,0
31.283,Inclined,0
31.425,Inclined,0
31.567,Inclined,0
31.708,Inclined,0
31.85,Inclined,0
31.991,Inclined,0
32.133,Inclined,0
32.275,Inclined,0
32.416,Inclined,0
32.558,Inclined,0
32.699,Inclined,0
32.841,Inclined,0
32.983,Inclined,0
33.124,Inclined,0
33.266,Inclined,0
33.408,Inclined,0
33.549,Inclined,0
33.691,Inclined,0
33.832,Inclined,0
33.974,Inclined,0
34.116,Inclined,0
34.257,Inclined,0
34.399,Inclined,0
34.54,Inclined,0
34.682,Inclined,0
34.824,Inclined,0
34.965,Inclined,0
35.107,Inclined,0
35.249,Inclined,0
35.39,Inclined,0
35.532,Inclined,0
35.673,Inclined,0
35.815,Inclined,0
35.957,Inclined,0
36.098,Inclined,0
36.24,Inclined,0
36.381,Inclined,0
36.523,Inclined,0
36.665,Inclined,0
36.806,Inclined,0
36.948,Inclined,0
37.09,Inclined,0
37.231,Inclined,0
37.373,Inclined,0
37.514,Inclined,0
37.656,Inclined,0
37.798,Inclined,0
37.939,Inclined,0
38.081,Inclined,0
38.222,Inclined,0
38.364,Inclined,0
38.506,Inclined,0
38.647,Inclined,0
38.789,Inclined,0
38.93,Inclined,0
39.072,Inclined,0
39.214,Inclined,0
39.355,Inclined,0
39.497,Inclined,0
39.639,Inclined,0
39.78,Inclined,0
39.922,Inclined,0
40.063,Inclined,0
40.205,Inclined,0
40.347,Inclined,0
40.488,Inclined,0
40.63,Inclined,0
40.771,Inclined,0
40.913,Inclined,0
41.055,Inclined,0
41.196,Inclined,0
41.338,Inclined,0
41.48,Inclined,0
41.621,Inclined,0
41.763,Inclined,0
41.904,Inclined,0
42.046,Inclined,0
42.188,Inclined,0
42.329,Inclined,0
42.471,Inclined,0
42.612,Inclined,0
42.754,Inclined,0
42.896,Inclined,0
43.037,Inclined,0
43.179,Inclined,0
43.321,Inclined,0
43.462,Inclined,0
43.604,Inclined,0
43.745,Inclined,0
43.887,Inclined,0
44.029,Inclined,0
44.17,Inclined,0
44.312,Inclined,0
44.453,Inclined,0
44.595,Inclined,0
44.737,Inclined,0
44.878,Inclined,0
45.02,Inclined,1
45.162,Inclined,1
45.303,Inclined,1
45.445,Inclined,1
45.586,Inclined,1
45.728,Inclined,1
45.87,Inclined,1
46.011,Inclined,1
46.153,Inclined,1
46.294,Inclined,1
46.436,Inclined,1
46.578,Inclined,1
46.719,Inclined,1
46.861,Inclined,1
47.002,Inclined,1
47.144,Inclined,1
47.286,Inclined,1
47.427,Inclined,1
47.569,Inclined,1
47.711,Inclined,1
47.852,Inclined,1
47.994,Inclined,1
48.135,Inclined,1
48.277,Inclined,1
48.419,Inclined,1
48.56,Inclined,1
48.702,Inclined,1
48.843,Inclined,1
48.985,Inclined,1
49.127,Inclined,1
49.268,Inclined,1
49.41,Inclined,1
49.552,Inclined,1
49.693,Inclined,1
49.835,Inclined,1
49.976,Inclined,1
50.118,Inclined,1
50.26,Inclined,1
50.401,Inclined,1
50.543,Inclined,1
50.684,Inclined,1
50.826,Inclined,1
50.968,Inclined,1
51.109,Inclined,1
51.251,Inclined,1
51.393,Inclined,1
51.534,Inclined,1
51.676,Inclined,1
51.817,Inclined,1
51.959,Inclined,1
52.101,Inclined,1
52.242,Inclined,1
52.384,Inclined,1
52.525,Inclined,1
52.667,Inclined,1
52.809,Inclined,1
52.95,Inclined,1
53.092,Inclined,1
53.234,Inclined,1
53.375,Inclined,1
53.517,Inclined,1
53.658,Inclined,1
53.8,Inclined,1
53.942,Inclined,1
54.083,Inclined,1
54.225,Inclined,1
54.366,Inclined,1
54.508,Inclined,1
54.65,Inclined,1
54.791,Inclined,1
54.933,Inclined,0
55.075,Inclined,0
55.216,Inclined,0
55.358,Inclined,0
55.499,Inclined,0
55.641,Inclined,0
55.783,Inclined,0
55.924,Inclined,1
56.066,Inclined,1
56.207,Inclined,1
56.349,Inclined,1
56.491,Inclined,1
56.632,Inclined,1
56.774,Inclined,1
56.915,Inclined,1
57.057,Inclined,1
57.199,Inclined,1
57.34,Inclined,1
57.482,Inclined,1
57.624,Inclined,1
57.765,Inclined,1
57.907,Inclined,1
58.048,Inclined,1
58.19,Inclined,1
58.332,Inclined,1
58.473,Inclined,1
58.615,Inclined,1
58.756,Inclined,1
58.898,Inclined,1
59.04,Inclined,1
59.181,Inclined,1
59.323,Inclined,1
59.465,Inclined,1
59.606,Inclined,1
59.748,Inclined,1
59.889,Inclined,1
60.031,Inclined,0
60.173,Inclined,0
60.314,Inclined,0
60.456,Inclined,0
60.597,Inclined,0
60.739,Inclined,0
60.881,Inclined,0
61.022,Inclined,0
61.164,Inclined,0
61.306,Inclined,0
61.447,Inclined,0
61.589,Inclined,0
61.73,Inclined,0
61.872,Inclined,0
62.014,Inclined,0
62.155,Inclined,0
62.297,Inclined,0
62.438,Inclined,0
62.58,Inclined,0
62.722,Inclined,0
62.863,Inclined,0
63.005,Inclined,0
63.147,Inclined,0
63.288,Inclined,0
63.43,Inclined,0
63.571,Inclined,0
63.713,Inclined,0
63.855,Inclined,0
63.996,Inclined,0
64.138,Inclined,0
64.279,Inclined,0
64.421,Inclined,0
64.563,Inclined,0
64.704,Inclined,0
64.846,Inclined,0
64.988,Inclined,0
65.129,Inclined,0
65.271,Inclined,0
65.412,Inclined,0
65.554,Inclined,0
65.696,Inclined,0
65.837,Inclined,0
65.979,Inclined,0
66.12,Inclined,0
66.262,Inclined,0
66.404,Inclined,0
66.545,Inclined,0
66.687,Inclined,0
66.828,Inclined,0
66.97,Inclined,0
67.112,Inclined,0
67.253,Inclined,0
67.395,Inclined,0
67.537,Inclined,0
67.678,Inclined,0
67.82,Inclined,0
67.961,Inclined,0
68.103,Inclined,0
68.245,Inclined,0
68.386,Inclined,0
68.528,Inclined,0
68.669,Inclined,0
68.811,Inclined,0
68.953,Inclined,0
69.094,Inclined,0
69.236,Inclined,0
69.378,Inclined,0
69.519,Inclined,0
69.661,Inclined,0
69.802,Inclined,0
69.944,Inclined,0
70.086,Inclined,1
70.227,Inclined,1
70.369,Inclined,1
70.51,Inclined,1
70.652,Inclined,1
70.794,Inclined,1
70.935,Inclined,1
71.077,Inclined,0
71.219,Inclined,0
71.36,Inclined,0
71.502,Inclined,0
71.643,Inclined,0
71.785,Inclined,0
71.927,Inclined,0
72.068,Inclined,0
72.21,Inclined,0
72.351,Inclined,0
72.493,Inclined,0
72.635,Inclined,0
72.776,Inclined,0
72.918,Inclined,0
73.06,Inclined,0
73.201,Inclined,0
73.343,Inclined,0
73.484,Inclined,0
73.626,Inclined,0
73.768,Inclined,0
73.909,Inclined,0
74.051,Inclined,0
74.192,Inclined,0
74.334,Inclined,0
74.476,Inclined,0
74.617,Inclined,0
74.759,Inclined,0
74.901,Inclined,0
75.042,Inclined,0
75.184,Inclined,0
75.325,Inclined,0
75.467,Inclined,0
75.609,Inclined,0
75.75,Inclined,0
75.892,Inclined,0
76.033,Inclined,1
76.175,Inclined,1
76.317,Inclined,1
76.458,Inclined,1
76.6,Inclined,1
76.741,Inclined,1
76.883,Inclined,1
77.025,Inclined,0
77.166,Inclined,0
77.308,Inclined,0
77.45,Inclined,0
77.591,Inclined,0
77.733,Inclined,0
77.874,Inclined,0
78.016,Inclined,0
78.158,Inclined,0
78.299,Inclined,0
78.441,Inclined,0
78.582,Inclined,0
78.724,Inclined,0
78.866,Inclined,0
79.007,Inclined,0
79.149,Inclined,0
79.291,Inclined,0
79.432,Inclined,0
79.574,Inclined,0
79.715,Inclined,0
79.857,Inclined,0
79.999,Inclined,0
80.14,Inclined,0
80.282,Inclined,0
80.423,Inclined,0
80.565,Inclined,0
80.707,Inclined,0
80.848,Inclined,0
80.99,Inclined,0
81.132,Inclined,0
81.273,Inclined,0
81.415,Inclined,0
81.556,Inclined,0
81.698,Inclined,0
81.84,Inclined,0
81.981,Inclined,0
82.123,Inclined,0
82.264,Inclined,0
82.406,Inclined,0
82.548,Inclined,0
82.689,Inclined,0
82.831,Inclined,0
82.973,Inclined,0
83.114,Inclined,1
83.256,Inclined,1
83.397,Inclined,1
83.539,Inclined,1
83.681,Inclined,1
83.822,Inclined,1
83.964,Inclined,1
84.105,Inclined,0
84.247,Inclined,0
84.389,Inclined,0
84.53,Inclined,0
84.672,Inclined,0
84.813,Inclined,0
84.955,Inclined,0
85.097,Inclined,0
85.238,Inclined,0
85.38,Inclined,0
85.522,Inclined,0
85.663,Inclined,0
85.805,Inclined,0
85.946,Inclined,0
86.088,Inclined,0
86.23,Inclined,0
86.371,Inclined,0
86.513,Inclined,0
86.654,Inclined,0
86.796,Inclined,0
86.938,Inclined,0
87.079,Inclined,0
87.221,Inclined,0
87.363,Inclined,0
87.504,Inclined,0
87.646,Inclined,0
87.787,Inclined,0
87.929,Inclined,0
88.071,Inclined,0
88.212,Inclined,0
88.354,Inclined,0
88.495,Inclined,0
88.637,Inclined,0
88.779,Inclined,0
88.92,Inclined,0
89.062,Inclined,0
89.204,Inclined,0
89.345,Inclined,0
89.487,Inclined,0
89.628,Inclined,0
89.77,Inclined,0
89.912,Inclined,0
90.053,Inclined,0
90.195,Inclined,0
90.336,Inclined,0
90.478,Inclined,0
90.62,Inclined,0
90.761,Inclined,0
90.903,Inclined,0
91.045,Inclined,0
91.186,Inclined,0
91.328,Inclined,0
91.469,Inclined,0
91.611,Inclined,0
91.753,Inclined,0
91.894,Inclined,0
92.036,Inclined,0
92.177,Inclined,0
92.319,Inclined,0
92.461,Inclined,0
92.602,Inclined,0
92.744,Inclined,0
92.886,Inclined,0
93.027,Inclined,0
93.169,Inclined,0
93.31,Inclined,0
93.452,Inclined,0
93.594,Inclined,0
93.735,Inclined,0
93.877,Inclined,0
94.018,Inclined,0
94.16,Inclined,0
94.302,Inclined,0
94.443,Inclined,0
94.585,Inclined,0
94.726,Inclined,0
94.868,Inclined,0
95.01,Inclined,0
95.151,Inclined,0
95.293,Inclined,0
95.435,Inclined,0
95.576,Inclined,0
95.718,Inclined,0
95.859,Inclined,0
96.001,Inclined,0
96.143,Inclined,0
96.284,Inclined,0
96.426,Inclined,0
96.567,Inclined,0
96.709,Inclined,0
96.851,Inclined,0
96.992,Inclined,0
97.134,Inclined,0
97.276,Inclined,0
97.417,Inclined,0
97.559,Inclined,0
97.7,Inclined,0
97.842,Inclined,0
97.984,Inclined,0
98.125,Inclined,0
98.267,Inclined,0
98.408,Inclined,0
98.55,Inclined,0
98.692,Inclined,0
98.833,Inclined,0
98.975,Inclined,0
99.117,Inclined,0
99.258,Inclined,0
99.4,Inclined,0
99.541,Inclined,0
99.683,Inclined,0
99.825,Inclined,0
99.966,Inclined,0
100.108,Inclined,0
100.249,Inclined,0
100.391,Inclined,0
100.533,Inclined,0
100.674,Inclined,0
100.816,Inclined,0
100.958,Inclined,0
101.099,Inclined,0
101.241,Inclined,0
101.382,Inclined,0
101.524,Inclined,0
101.666,Inclined,0
101.807,Inclined,0
101.949,Inclined,0
102.09,Inclined,0
102.232,Inclined,0
102.374,Inclined,0
102.515,Inclined,0
102.657,Inclined,1
