time_s,row,state
1.46,Flat,1
1.609,Flat,1
1.759,Flat,1
1.908,Flat,1
2.058,Flat,1
2.207,Flat,1
2.357,Flat,1
2.506,Flat,1
2.656,Flat,1
2.805,Flat,1
2.955,Flat,1
3.104,Flat,1
3.254,Flat,1
3.403,Flat,1
3.553,Flat,1
3.702,Flat,1
3.852,Flat,1
4.001,Flat,1
4.151,Flat,1
4.3,Flat,1
4.45,Flat,1
4.599,Flat,1
4.749,Flat,1
4.898,Flat,1
5.048,Flat,1
5.197,Flat,1
5.347,Flat,1
5.496,Flat,1
5.646,Flat,1
5.795,Flat,1
5.945,Flat,1
6.094,Flat,1
6.244,Flat,1
6.393,Flat,1
6.543,Flat,1
6.692,Flat,1
6.842,Flat,1
6.991,Flat,1
7.141,Flat,1
7.29,Flat,1
7.44,Flat,1
7.589,Flat,1
7.739,Flat,1
7.888,Flat,1
8.038,Flat,1
8.187,Flat,1
8.337,Flat,1
8.486,Flat,1
8.636,Flat,1
8.785,Flat,1
8.935,Flat,1
9.084,Flat,1
9.234,Flat,1
9.384,Flat,1
9.533,Flat,1
9.683,Flat,1
9.832,Flat,1
9.982,Flat,1
10.131,Flat,1
10.281,Flat,1
10.43,Flat,1
10.58,Flat,1
10.729,Flat,1
10.879,Flat,1
11.028,Flat,1
11.178,Flat,1
11.327,Flat,1
11.477,Flat,1
11.626,Flat,1
11.776,Flat,1
11.925,Flat,1
12.075,Flat,1
12.224,Flat,1
12.374,Flat,1
12.523,Flat,1
12.673,Flat,1
12.822,Flat,1
12.972,Flat,1
13.121,Flat,1
13.271,Flat,1
13.42,Flat,1
13.57,Flat,1
13.719,Flat,1
13.869,Flat,1
14.018,Flat,1
14.168,Flat,1
14.317,Flat,1
14.467,Flat,1
14.616,Flat,1
14.766,Flat,1
14.915,Flat,1
15.065,Flat,1
15.214,Flat,1
15.364,Flat,1
15.513,Flat,1
15.663,Flat,1
15.812,Flat,1
15.962,Flat,1
16.111,Flat,1
16.261,Flat,1
16.41,Flat,1
16.56,Flat,1
16.709,Flat,1
16.859,Flat,1
17.008,Flat,1
17.158,Flat,1
17.307,Flat,1
17.457,Flat,1
17.606,Flat,1
17.756,Flat,1
17.905,Flat,1
18.055,Flat,1
18.205,Flat,1
18.354,Flat,1
18.504,Flat,1
18.653,Flat,1
18.803,Flat,1
18.952,Flat,1
19.102,Flat,1
19.251,Flat,1
19.401,Flat,1
19.55,Flat,1
19.7,Flat,1
19.849,Flat,1
19.999,Flat,1
20.148,Flat,1
20.298,Flat,1
20.447,Flat,1
20.597,Flat,1
20.746,Flat,1
20.896,Flat,1
21.045,Flat,1
21.195,Flat,1
21.344,Flat,1
21.494,Flat,1
21.643,Flat,1
21.793,Flat,1
21.942,Flat,1
22.092,Flat,1
22.241,Flat,1
22.391,Flat,1
22.54,Flat,1
22.69,Flat,1
22.839,Flat,1
22.989,Flat,1
23.138,Flat,1
23.288,Flat,1
23.437,Flat,1
23.587,Flat,1
23.736,Flat,1
